id,x,y,confidence
1,2.7807791453221133,2.7800770646761532,0.9563233367277018
2,-2.784983427581111,-2.7826167235032786,0.9587394096948542
3,-2.77236929775347,2.75466216353346,0.9501730753517499
4,2.7593437275682415,-2.796905511682275,0.9567108253591059
